case_id,seg_path,target_volume_mm3,realized_volume_mm3,volume_error_mm3,volume_error_fraction,n_calibration_iters,final_linear_scale_vox,rotation_z_deg,rotation_y_deg,rotation_x_deg,seed,original_seg_path,local_mask_exists
532_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_0_0_synthetic_lollipop.nii.gz,1005.0,1019.0,14.0,0.0139303482587064,6,14.31437553709486,19,73,29,3424991841,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/532_0_0_synthetic_lollipop.nii.gz,True
532_1_355,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_1_355_synthetic_lollipop.nii.gz,1585.25,1606.0,20.75,0.0130894180728591,6,16.662863632145864,47,58,159,3583578941,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/532_1_355_synthetic_lollipop.nii.gz,True
532_2_624,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_2_624_synthetic_lollipop.nii.gz,3672.875,3645.0,-27.875,0.0075894224551611,6,22.048841161901706,170,28,40,1103819906,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/532_2_624_synthetic_lollipop.nii.gz,True
534_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/534_0_0_synthetic_lollipop.nii.gz,886.5,888.0,1.5,0.0016920473773265,7,14.292009146730395,100,97,89,942474446,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/534_0_0_synthetic_lollipop.nii.gz,True
534_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/534_1_146_synthetic_lollipop.nii.gz,1121.375,1111.0,-10.375,0.0092520343328502,4,14.60288725069008,45,78,40,3483372674,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/534_1_146_synthetic_lollipop.nii.gz,True
537_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/537_0_0_synthetic_lollipop.nii.gz,303.75,309.0,5.25,0.0172839506172839,6,12.071972432838244,109,178,149,992551480,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/537_0_0_synthetic_lollipop.nii.gz,True
537_1_110,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/537_1_110_synthetic_lollipop.nii.gz,465.125,469.0,3.875,0.0083310937919914,6,12.891689409513903,83,70,138,3318031624,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/537_1_110_synthetic_lollipop.nii.gz,True
540_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_0_0_synthetic_lollipop.nii.gz,1758.875,1802.0,43.125,0.0245185132542107,4,16.966806261862587,85,45,144,1867299381,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/540_0_0_synthetic_lollipop.nii.gz,True
540_1_294,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_1_294_synthetic_lollipop.nii.gz,1252.25,1249.0,-3.25,0.002595328408864,5,14.64402351968332,171,43,130,2276934818,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/540_1_294_synthetic_lollipop.nii.gz,True
540_2_663,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_2_663_synthetic_lollipop.nii.gz,1931.125,1897.0,-34.125,0.0176710466696873,6,17.21110442203849,119,47,55,3149525780,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/540_2_663_synthetic_lollipop.nii.gz,True
540_3_1126,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_3_1126_synthetic_lollipop.nii.gz,8889.625,8893.0,3.375,0.0003796560597325,6,29.60362311149818,23,179,20,2583781345,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/540_3_1126_synthetic_lollipop.nii.gz,True
546_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/546_0_0_synthetic_lollipop.nii.gz,683.875,694.0,10.125,0.0148053372326814,5,12.7973673574714,97,27,75,2481019254,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/546_0_0_synthetic_lollipop.nii.gz,True
553_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/553_0_0_synthetic_lollipop.nii.gz,4324.0,4415.0,91.0,0.0210453283996299,3,24.42920674884899,13,5,164,1513017393,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/553_0_0_synthetic_lollipop.nii.gz,True
556_1_187,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/556_1_187_synthetic_lollipop.nii.gz,378.875,371.0,-7.875,0.0207852193995381,8,13.634701790231308,138,72,60,514793978,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/556_1_187_synthetic_lollipop.nii.gz,True
558_1_307,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_1_307_synthetic_lollipop.nii.gz,153.0,150.0,-3.0,0.0196078431372549,4,10.235719507205474,152,146,71,1239396748,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/558_1_307_synthetic_lollipop.nii.gz,True
558_2_756,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_2_756_synthetic_lollipop.nii.gz,237.375,233.0,-4.375,0.0184307530279094,6,11.1194796766562,167,51,4,1967732970,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/558_2_756_synthetic_lollipop.nii.gz,True
558_3_1211,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_3_1211_synthetic_lollipop.nii.gz,459.875,452.0,-7.875,0.017124218537646,4,12.299264803715891,156,56,65,3120413193,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/558_3_1211_synthetic_lollipop.nii.gz,True
558_4_1655,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_4_1655_synthetic_lollipop.nii.gz,1483.75,1467.0,-16.75,0.0112889637742207,5,16.56718180942383,132,26,66,2546751652,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/558_4_1655_synthetic_lollipop.nii.gz,True
558_5_1775,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_5_1775_synthetic_lollipop.nii.gz,1761.875,1783.0,21.125,0.0119900673997871,6,17.260051367426,155,140,63,2128231028,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/558_5_1775_synthetic_lollipop.nii.gz,True
560_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/560_0_0_synthetic_lollipop.nii.gz,2380.125,2326.0,-54.125,0.0227404022897957,5,19.39374359999268,138,152,58,3884427486,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/560_0_0_synthetic_lollipop.nii.gz,True
560_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/560_1_146_synthetic_lollipop.nii.gz,3096.875,3178.0,81.125,0.0261957618567103,5,21.172377054581528,159,95,160,3546535270,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/560_1_146_synthetic_lollipop.nii.gz,True
561_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_1_146_synthetic_lollipop.nii.gz,226.75,227.0,0.25,0.0011025358324145,6,11.430336195947,168,3,60,1782322103,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/561_1_146_synthetic_lollipop.nii.gz,True
561_2_524,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_2_524_synthetic_lollipop.nii.gz,353.875,350.0,-3.875,0.0109501942776404,6,12.702506728188125,123,155,123,1893747777,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/561_2_524_synthetic_lollipop.nii.gz,True
561_4_1259,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_4_1259_synthetic_lollipop.nii.gz,453.375,443.0,-10.375,0.0228839261097325,4,12.241042560019384,160,82,40,3998977815,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/561_4_1259_synthetic_lollipop.nii.gz,True
561_5_1314,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_5_1314_synthetic_lollipop.nii.gz,665.75,684.0,18.25,0.0274126924521216,4,13.913496296223034,158,124,107,2161123192,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/561_5_1314_synthetic_lollipop.nii.gz,True
563_1_204,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/563_1_204_synthetic_lollipop.nii.gz,812.0,801.0,-11.0,0.0135467980295566,5,12.675022745532152,8,18,97,3377792957,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/563_1_204_synthetic_lollipop.nii.gz,True
563_2_377,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/563_2_377_synthetic_lollipop.nii.gz,1344.875,1381.0,36.125,0.026861232456548,5,14.99652759913387,103,150,95,461500692,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/563_2_377_synthetic_lollipop.nii.gz,True
565_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/565_0_0_synthetic_lollipop.nii.gz,2706.5,2720.0,13.5,0.0049879918714206,5,20.2425119689929,41,43,173,4078891229,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/565_0_0_synthetic_lollipop.nii.gz,True
565_1_90,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/565_1_90_synthetic_lollipop.nii.gz,2903.75,2862.0,-41.75,0.0143779595350839,4,20.052792030741273,97,168,150,3059679357,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/565_1_90_synthetic_lollipop.nii.gz,True
568_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/568_0_0_synthetic_lollipop.nii.gz,686.0,701.0,15.0,0.0218658892128279,6,13.01770022778837,29,67,140,3060358939,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/568_0_0_synthetic_lollipop.nii.gz,True
568_1_255,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/568_1_255_synthetic_lollipop.nii.gz,1221.375,1207.0,-14.375,0.0117695220550608,6,14.773666336064272,70,42,166,3808181061,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/568_1_255_synthetic_lollipop.nii.gz,True
571_2_1366,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/571_2_1366_synthetic_lollipop.nii.gz,233.625,234.0,0.375,0.0016051364365971,6,12.028804866786995,108,156,16,1273471878,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/571_2_1366_synthetic_lollipop.nii.gz,True
573_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/573_0_0_synthetic_lollipop.nii.gz,268.75,262.0,-6.75,0.0251162790697674,6,12.096490723157398,91,42,79,3723387898,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/573_0_0_synthetic_lollipop.nii.gz,True
573_1_58,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/573_1_58_synthetic_lollipop.nii.gz,370.75,370.0,-0.75,0.0020229265003371,3,12.618963055858984,141,31,6,1426612506,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/573_1_58_synthetic_lollipop.nii.gz,True
576_2_250,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/576_2_250_synthetic_lollipop.nii.gz,564.75,559.0,-5.75,0.0101814962372731,5,13.559159053627726,42,30,137,3852757037,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/576_2_250_synthetic_lollipop.nii.gz,True
577_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_0_0_synthetic_lollipop.nii.gz,1755.5,1764.0,8.5,0.0048419253773853,6,16.67268539766006,68,0,78,3009441967,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_0_0_synthetic_lollipop.nii.gz,True
577_1_239,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_1_239_synthetic_lollipop.nii.gz,1546.25,1549.0,2.75,0.0017784963621665,5,16.796609742699992,88,102,105,512279341,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_1_239_synthetic_lollipop.nii.gz,True
577_2_568,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_2_568_synthetic_lollipop.nii.gz,2138.75,2109.0,-29.75,0.0139099941554646,4,18.109582978706108,54,126,66,1451929667,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_2_568_synthetic_lollipop.nii.gz,True
577_3_932,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_3_932_synthetic_lollipop.nii.gz,1734.875,1707.0,-27.875,0.0160674400172923,6,17.171429418050863,154,75,88,412414601,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_3_932_synthetic_lollipop.nii.gz,True
577_4_1366,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/577_4_1366_synthetic_lollipop.nii.gz,1807.625,1779.0,-28.625,0.0158356960099578,5,16.550057893594904,10,144,120,3898161212,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/577_4_1366_synthetic_lollipop.nii.gz,True
578_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/578_0_0_synthetic_lollipop.nii.gz,21.75,22.0,0.25,0.0114942528735632,5,6.00025786435112,18,26,77,3653057453,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/578_0_0_synthetic_lollipop.nii.gz,True
578_1_317,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/578_1_317_synthetic_lollipop.nii.gz,49.0,49.0,0.0,0.0,8,7.901860688789041,100,92,45,3023156284,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/578_1_317_synthetic_lollipop.nii.gz,True
579_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_0_0_synthetic_lollipop.nii.gz,1423.875,1443.0,19.125,0.013431656570977,5,15.28459817799228,48,77,54,508415720,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_0_0_synthetic_lollipop.nii.gz,True
579_1_198,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_1_198_synthetic_lollipop.nii.gz,1613.25,1587.0,-26.25,0.0162715016271501,5,17.035790299323295,64,45,116,1201837816,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_1_198_synthetic_lollipop.nii.gz,True
579_2_697,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_2_697_synthetic_lollipop.nii.gz,2433.875,2433.0,-0.875,0.0003595090134045,6,19.222792415130822,84,34,84,1843617827,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_2_697_synthetic_lollipop.nii.gz,True
579_3_1222,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_3_1222_synthetic_lollipop.nii.gz,3906.625,4008.0,101.375,0.0259495088471506,3,23.61645522624353,152,58,80,691180907,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_3_1222_synthetic_lollipop.nii.gz,True
579_4_1600,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/579_4_1600_synthetic_lollipop.nii.gz,3769.875,3864.0,94.125,0.0249676713418879,5,22.60671075455877,78,24,132,964690009,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/579_4_1600_synthetic_lollipop.nii.gz,True
581_1_152,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/581_1_152_synthetic_lollipop.nii.gz,160.125,159.0,-1.125,0.0070257611241217,6,10.605612517727248,176,152,77,1934642264,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/581_1_152_synthetic_lollipop.nii.gz,True
581_2_440,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/581_2_440_synthetic_lollipop.nii.gz,120.875,123.0,2.125,0.0175801447776628,7,9.753845656660095,40,167,35,1141681845,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/581_2_440_synthetic_lollipop.nii.gz,True
582_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/582_0_0_synthetic_lollipop.nii.gz,1797.375,1826.0,28.625,0.0159260031991098,6,17.946198208082414,88,35,118,3082725243,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/582_0_0_synthetic_lollipop.nii.gz,True
582_1_185,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/582_1_185_synthetic_lollipop.nii.gz,1676.0,1655.0,-21.0,0.0125298329355608,6,16.41710650172974,62,29,141,1096572142,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/582_1_185_synthetic_lollipop.nii.gz,True
583_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/583_0_0_synthetic_lollipop.nii.gz,42.5,42.0,-0.5,0.0117647058823529,7,7.1586006087839325,80,82,119,606881830,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/583_0_0_synthetic_lollipop.nii.gz,True
583_1_86,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/583_1_86_synthetic_lollipop.nii.gz,58.125,57.0,-1.125,0.0193548387096774,10,8.412298471181076,146,60,116,2406675074,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/583_1_86_synthetic_lollipop.nii.gz,True
583_2_278,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/583_2_278_synthetic_lollipop.nii.gz,36.5,37.0,0.5,0.0136986301369863,7,6.413405354578591,80,133,173,2862562660,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/583_2_278_synthetic_lollipop.nii.gz,True
583_3_460,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/583_3_460_synthetic_lollipop.nii.gz,39.25,39.0,-0.25,0.0063694267515923,8,7.538894199655738,172,16,89,2287755504,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/583_3_460_synthetic_lollipop.nii.gz,True
587_1_340,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/587_1_340_synthetic_lollipop.nii.gz,31.625,32.0,0.375,0.0118577075098814,2,6.549112152559865,66,95,113,1910601380,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/587_1_340_synthetic_lollipop.nii.gz,True
592_1_253,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/592_1_253_synthetic_lollipop.nii.gz,65.875,70.0,4.125,0.0626185958254269,14,8.04652765425086,108,138,95,3779906883,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/592_1_253_synthetic_lollipop.nii.gz,True
592_2_1030,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/592_2_1030_synthetic_lollipop.nii.gz,79.375,77.0,-2.375,0.0299212598425196,7,8.477965198878504,102,8,121,1369324196,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/592_2_1030_synthetic_lollipop.nii.gz,True
593_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_0_0_synthetic_lollipop.nii.gz,15.125,13.0,-2.125,0.140495867768595,14,5.097283220136851,62,79,157,1473505909,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_0_0_synthetic_lollipop.nii.gz,True
593_1_403,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_1_403_synthetic_lollipop.nii.gz,30.625,32.0,1.375,0.0448979591836734,14,6.3563856963048355,119,166,59,23776862,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_1_403_synthetic_lollipop.nii.gz,True
593_3_2370,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,111.5,109.0,-2.5,0.0224215246636771,5,9.589440185957404,167,174,155,705727449,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/593_3_2370_synthetic_lollipop.nii.gz,True
595_1_357,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_1_357_synthetic_lollipop.nii.gz,303.875,292.0,-11.875,0.0390785684903332,14,12.04060114331324,64,77,113,3422015603,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_1_357_synthetic_lollipop.nii.gz,True
595_2_652,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_2_652_synthetic_lollipop.nii.gz,283.5,292.0,8.5,0.0299823633156966,9,11.829785520272472,116,175,29,2752048797,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_2_652_synthetic_lollipop.nii.gz,True
595_3_1268,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,636.125,645.0,8.875,0.0139516604440951,6,13.0981419123413,43,35,97,3875147813,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_3_1268_synthetic_lollipop.nii.gz,True
595_4_1631,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_4_1631_synthetic_lollipop.nii.gz,831.875,811.0,-20.875,0.0250939143501126,5,13.660955769265746,160,148,170,1219561514,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_4_1631_synthetic_lollipop.nii.gz,True
