case_id,seg_path,failed,failure_reason,voxel_volume_mm3,mask_voxel_count,volume_mm3,connected_component_count,largest_component_voxel_count,largest_component_fraction,component_volume_fraction_largest,component_volume_fraction_second_largest,equivalent_sphere_diameter_mm,max_diameter_bbox_mm,bbox_volume_mm3,bbox_fill_fraction,principal_axis_length_major_mm,principal_axis_length_minor1_mm,principal_axis_length_minor2_mm,principal_axis_sign_aligned,flatness,aspect_ratio_major_to_minor2,elongation_legacy_major_to_minor2,elongation,secondary_axis_ratio,surface_area_mm2,sphericity,compactness,surface_to_volume_ratio,roughness_index,empty_mask,multiple_components,tiny_component_fraction,surface_area_failed,principal_axis_failed,voxel_spacing_mm_x,voxel_spacing_mm_y,voxel_spacing_mm_z,centroid_vox_x,centroid_vox_y,centroid_vox_z,centroid_mm_x,centroid_mm_y,centroid_mm_z,bounding_box_min_vox_x,bounding_box_min_vox_y,bounding_box_min_vox_z,bounding_box_max_vox_x,bounding_box_max_vox_y,bounding_box_max_vox_z,bounding_box_size_vox_x,bounding_box_size_vox_y,bounding_box_size_vox_z,bounding_box_size_mm_x,bounding_box_size_mm_y,bounding_box_size_mm_z,principal_axis_vector_vox_x,principal_axis_vector_vox_y,principal_axis_vector_vox_z,principal_axis_vector_mm_x,principal_axis_vector_mm_y,principal_axis_vector_mm_z,principal_axis_lengths_mm_x,principal_axis_lengths_mm_y,principal_axis_lengths_mm_z
532_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_0_0_synthetic_lollipop.nii.gz,False,,1.0,1019,1019.0,1,1019,1.0,1.0,0.0,12.485095075327349,17.0,2244.0,0.45409982174688057,16.600879971500696,10.452406694368765,10.287011070925692,False,0.9921492165550836,1.5677266142566808,1.5677266142566808,1.5554187321073198,0.6429136922153273,580.0045166015625,0.8443105286015707,187.90821129625672,0.5691899083430446,1.1843983535966291,False,False,False,False,False,1.0,1.0,1.0,72.70166830225712,74.21589793915604,73.63101079489695,72.70166830225712,74.21589793915604,73.63101079489695,65.0,69.0,68.0,81.0,79.0,79.0,17.0,11.0,12.0,17.0,11.0,12.0,-0.9519993779890762,0.13505527452678356,-0.27469484365547747,-0.9519993779890762,0.13505527452678356,-0.27469484365547747,15.141975827742272,9.73498358684902,9.658556338868854
532_1_355,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_1_355_synthetic_lollipop.nii.gz,False,,1.0,1606,1606.0,1,1606,1.0,1.0,0.0,14.529443245955857,19.0,3705.0,0.43346828609986504,19.28383674707113,12.18752951618163,12.145450203025051,False,0.9938510456412946,1.535494639631945,1.535494639631945,1.5260529531748113,0.6552852559405576,778.290771484375,0.8521301614363251,182.78247796680586,0.48461442807246263,1.173529638141701,False,False,False,False,False,1.0,1.0,1.0,82.47260273972603,84.32876712328768,84.86799501867995,82.47260273972603,84.32876712328768,84.86799501867995,74.0,78.0,78.0,92.0,90.0,92.0,19.0,13.0,15.0,19.0,13.0,15.0,-0.8394921781298729,0.19642450652514262,0.5066263870892594,-0.8394921781298729,0.19642450652514262,0.5066263870892594,17.388526546746114,11.394445068613708,11.324381145944026
532_2_624,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/532_2_624_synthetic_lollipop.nii.gz,False,,1.0,3645,3645.0,1,3645,1.0,1.0,0.0,19.09411952304699,22.0,8778.0,0.41524265208475736,25.870381954097308,16.001262761797456,15.938320506389426,False,0.9991289844784289,1.579828504492133,1.579828504492133,1.5784524493432999,0.6335319131191063,1360.3544921875,0.8419708406567822,189.47905931281687,0.37321110896776405,1.1876895869932345,False,False,False,False,False,1.0,1.0,1.0,103.62798353909464,106.64581618655693,103.0477366255144,103.62798353909464,106.64581618655693,103.0477366255144,94.0,96.0,93.0,112.0,116.0,114.0,19.0,21.0,22.0,19.0,21.0,22.0,-0.4627076750830171,0.5674246975850294,-0.681124672868196,-0.4627076750830171,0.5674246975850294,-0.681124672868196,23.33128178161075,14.781111582624808,14.768237005010267
534_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/534_0_0_synthetic_lollipop.nii.gz,False,,1.0,888,888.0,1,888,1.0,1.0,0.0,11.925358614181349,17.0,2057.0,0.4316966456003889,16.244865100346203,10.0086947688172,9.925793092874041,False,0.9693746477080752,1.6250560607431068,1.6250560607431068,1.5752881463887216,0.6348044973819271,534.689208984375,0.835586373495586,193.8555889376908,0.6021274875950169,1.196764370171102,False,False,False,False,False,1.0,1.0,1.0,72.3108108108108,73.74436936936937,74.009009009009,72.3108108108108,73.74436936936937,74.009009009009,65.0,69.0,69.0,81.0,79.0,79.0,17.0,11.0,11.0,17.0,11.0,11.0,-0.9927052811319523,-0.12052686741165385,0.0030820520218170226,-0.9927052811319523,-0.12052686741165385,0.0030820520218170226,14.741222866934764,9.357794572839493,9.071208817370822
534_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/534_1_146_synthetic_lollipop.nii.gz,False,,1.0,1111,1111.0,1,1111,1.0,1.0,0.0,12.850059705498902,17.0,2057.0,0.5401069518716578,16.893541011149445,10.755069252440212,10.604785440348618,False,0.9969311300793882,1.5348321027437266,1.5348321027437266,1.530121902670427,0.6535427002611766,596.0889892578125,0.8702600834107732,171.59521824925886,0.5365337437064019,1.149081773440352,False,False,False,False,False,1.0,1.0,1.0,73.4014401440144,75.23042304230422,74.76237623762377,73.4014401440144,75.23042304230422,74.76237623762377,66.0,70.0,70.0,82.0,80.0,80.0,17.0,11.0,11.0,17.0,11.0,11.0,-0.9769043112562785,0.13524225171734436,-0.1654312546023832,-0.9769043112562785,0.13524225171734436,-0.1654312546023832,15.360672641560637,10.038855475993518,10.008047534385872
537_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/537_0_0_synthetic_lollipop.nii.gz,False,,1.0,309,309.0,1,309,1.0,1.0,0.0,8.387900801742607,10.0,560.0,0.5517857142857143,9.472382445866101,7.478398155356362,6.886154667699367,False,0.9817467021363042,1.2450277604829434,1.2450277604829434,1.222301897922278,0.8181284850329068,235.62969970703125,0.9380509213061862,137.01658231967977,0.7625556624823018,1.066040208784778,False,False,False,False,False,1.0,1.0,1.0,64.96440129449839,64.63430420711974,64.45631067961165,64.96440129449839,64.63430420711974,64.45631067961165,62.0,61.0,60.0,68.0,68.0,69.0,7.0,8.0,10.0,7.0,8.0,10.0,0.052237659376312334,0.5412851278074519,0.8392148934315662,0.052237659376312334,0.5412851278074519,0.8392148934315662,8.641376887746986,7.069756581770817,6.94071020905993
537_1_110,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/537_1_110_synthetic_lollipop.nii.gz,False,,1.0,469,469.0,1,469,1.0,1.0,0.0,9.639579145930556,12.0,972.0,0.4825102880658436,11.791508972727955,8.361974680599195,8.253982215626758,False,0.9852746737788737,1.3330641163352144,1.3330641163352144,1.3134343123485008,0.761362780459069,325.69610595703125,0.8963001177680826,157.06955488408238,0.6944479871152053,1.1156977224215312,False,False,False,False,False,1.0,1.0,1.0,68.00426439232409,69.23880597014926,69.26012793176972,68.00426439232409,69.23880597014926,69.26012793176972,63.0,65.0,65.0,74.0,73.0,73.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9474544844717592,0.2196657353060502,0.23254454323162607,-0.9474544844717592,0.2196657353060502,0.23254454323162607,10.431897381093036,7.942458395532674,7.825503104660732
540_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_0_0_synthetic_lollipop.nii.gz,False,,1.0,1802,1802.0,1,1802,1.0,1.0,0.0,15.097975679127673,18.0,4590.0,0.3925925925925926,20.3813837875882,12.74300509230805,12.559781978317922,False,0.9969008756980027,1.5404995057626187,1.5404995057626187,1.535725306307095,0.6511581178568093,842.859375,0.8496346073781478,184.3978240856771,0.46773550221975585,1.176976539463074,False,False,False,False,False,1.0,1.0,1.0,83.3046614872364,86.00943396226415,86.3762486126526,83.3046614872364,86.00943396226415,86.3762486126526,75.0,79.0,78.0,92.0,93.0,94.0,18.0,15.0,17.0,18.0,15.0,17.0,-0.7042123140241676,0.4148026593555987,0.576215038478041,-0.7042123140241676,0.4148026593555987,0.576215038478041,18.134514844144633,11.80843655415959,11.771840741466
540_1_294,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_1_294_synthetic_lollipop.nii.gz,False,,1.0,1249,1249.0,1,1249,1.0,1.0,0.0,13.36148121258032,16.0,2912.0,0.42891483516483514,17.762835757614226,11.217176481378402,11.174677753109489,False,0.9952290936684177,1.5174529401619854,1.5174529401619854,1.5102133143218883,0.6621581140337232,656.7783813476562,0.8539653205369778,181.60661780693908,0.5258433797819506,1.1710077399527123,False,False,False,False,False,1.0,1.0,1.0,74.6293034427542,77.13290632506005,76.93434747798239,74.6293034427542,77.13290632506005,76.93434747798239,68.0,71.0,71.0,83.0,84.0,83.0,16.0,14.0,13.0,16.0,14.0,13.0,-0.6891097625443154,0.5508589236555146,0.47083137256899676,-0.6891097625443154,0.5508589236555146,0.47083137256899676,15.852818459728208,10.497072373412623,10.44699182436323
540_2_663,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_2_663_synthetic_lollipop.nii.gz,False,,1.0,1897,1897.0,1,1897,1.0,1.0,0.0,15.358762905014576,18.0,4590.0,0.4132897603485839,20.55623523282926,12.832291717680956,12.830430745180351,False,0.9968824886467297,1.5316686627491118,1.5316686627491118,1.5268936683035432,0.6549244526706638,883.6634521484375,0.8386397665672901,191.74586967507378,0.4658215351335991,1.1924070856944784,False,False,False,False,False,1.0,1.0,1.0,84.33052187664734,87.27886136004217,85.1222983658408,84.33052187664734,87.27886136004217,85.1222983658408,76.0,79.0,78.0,93.0,95.0,92.0,18.0,17.0,15.0,18.0,17.0,15.0,-0.7213969634358999,0.5614787194228622,-0.40537398631476795,-0.7213969634358999,0.5614787194228622,-0.40537398631476795,18.36265245176817,12.02615010655589,11.98865844706257
540_3_1126,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/540_3_1126_synthetic_lollipop.nii.gz,False,,1.0,8893,8893.0,1,8893,1.0,1.0,0.0,25.70493776189457,34.0,19550.0,0.4548849104859335,34.811361811305254,22.122618811130337,22.05211362022888,False,0.9964321149279795,1.5447192332225337,1.5447192332225337,1.5392078525298558,0.6496848351938895,2491.668212890625,0.8330916359019697,195.6023421374374,0.2801830892714073,1.2003481452761464,False,False,False,False,False,1.0,1.0,1.0,111.95873158664118,110.94984819520971,114.90217024626111,111.95873158664118,110.94984819520971,114.90217024626111,101.0,99.0,97.0,123.0,123.0,130.0,23.0,25.0,34.0,23.0,25.0,34.0,0.01753148640869023,0.3488995865512151,-0.936996118182297,0.01753148640869023,0.3488995865512151,-0.936996118182297,30.88696176288362,20.06679066255901,19.995194659710705
546_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/546_0_0_synthetic_lollipop.nii.gz,False,,1.0,694,694.0,1,694,1.0,1.0,0.0,10.984668354585576,14.0,1540.0,0.45064935064935063,14.14749022350993,9.374663041581842,9.076639224271648,False,0.989155636203462,1.4260662987816304,1.4260662987816304,1.41060151703966,0.7089174284305582,425.07452392578125,0.8917819839752421,159.46900716269423,0.612499314014094,1.1213503053093326,False,False,False,False,False,1.0,1.0,1.0,67.3256484149856,69.30691642651297,67.664265129683,67.3256484149856,69.30691642651297,67.664265129683,62.0,62.0,63.0,72.0,75.0,72.0,11.0,14.0,10.0,11.0,14.0,10.0,-0.45567971848711175,0.8600178071487716,-0.2296200460467791,-0.4556797184871117,0.8600178071487715,-0.22962004604677907,12.465829225265251,8.83724359762954,8.741409313098218
553_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/553_0_0_synthetic_lollipop.nii.gz,False,,1.0,4415,4415.0,1,4415,1.0,1.0,0.0,20.35373090905877,28.0,9044.0,0.4881689517912428,28.049397560058285,17.11928234311727,16.711160617178887,False,0.9975758438482033,1.6072925843494503,1.6072925843494503,1.6033962561433626,0.6236761475327957,1551.807373046875,0.8386874006262696,191.71320035639332,0.35148524870823894,1.1923393617851825,False,False,False,False,False,1.0,1.0,1.0,111.78799546998867,112.77168742921857,114.61268403171007,111.78799546998867,112.77168742921857,114.61268403171007,104.0,104.0,100.0,120.0,122.0,127.0,17.0,19.0,28.0,17.0,19.0,28.0,-0.09730379648263236,0.263445899851276,0.9597542545056095,-0.09730379648263236,0.263445899851276,0.9597542545056095,25.12757874765961,15.671471510167295,15.633481416098217
556_1_187,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/556_1_187_synthetic_lollipop.nii.gz,False,,1.0,371,371.0,2,369,0.9946091644204852,0.9946091644204852,0.005390835579514825,8.915076942846548,10.0,810.0,0.4580246913580247,9.528222778172008,7.820803158713467,7.58039786709656,False,0.9810998005451549,1.2391392404519046,1.2391392404519046,1.2157192616550383,0.8225583253806759,269.0445251464844,0.9247213321182969,143.0275648117368,0.7291179543265159,1.0814068684987068,False,True,False,False,False,1.0,1.0,1.0,70.98644986449864,72.30623306233062,71.82384823848238,70.98644986449864,72.30623306233062,71.82384823848238,67.0,68.0,68.0,76.0,76.0,76.0,10.0,9.0,9.0,10.0,9.0,9.0,-0.9373493414029007,0.31308874922593866,-0.1528124578680862,-0.9373493414029007,0.31308874922593866,-0.1528124578680862,9.13804112193235,7.5165718025164265,7.374507096232201
558_1_307,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_1_307_synthetic_lollipop.nii.gz,False,,1.0,150,150.0,1,150,1.0,1.0,0.0,6.592207650508867,7.0,343.0,0.43731778425655976,6.649632160637376,5.869786238510982,5.790144013015011,False,0.9865441241308768,1.1652881902927787,1.1652881902927787,1.1496082170524438,0.869861562545165,148.21707153320312,0.9211140404905424,144.71453938314218,0.9881138102213541,1.0856419032191136,False,False,False,False,False,1.0,1.0,1.0,57.733333333333334,57.63333333333333,58.1,57.733333333333334,57.63333333333333,58.1,55.0,55.0,55.0,61.0,61.0,61.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.601661594641994,-0.7802746720567778,0.17080621089275655,-0.601661594641994,-0.7802746720567778,0.17080621089275655,6.5289321274861605,5.67926710216644,5.602847589012093
558_2_756,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_2_756_synthetic_lollipop.nii.gz,False,,1.0,233,233.0,1,233,1.0,1.0,0.0,7.634590828237859,8.0,448.0,0.5200892857142857,7.941213423499349,6.694191117330037,6.467921936213765,False,0.9798644024367575,1.2255627914568499,1.2255627914568499,1.2008853522995906,0.8327189586292207,194.0637664794922,0.9435761369837025,134.6237011629093,0.8328917016287218,1.0597978910283443,False,False,False,False,False,1.0,1.0,1.0,60.36909871244635,61.02145922746781,60.502145922746784,60.36909871244635,61.02145922746781,60.502145922746784,57.0,58.0,57.0,64.0,64.0,64.0,8.0,7.0,8.0,8.0,7.0,8.0,-0.7615062157677128,0.019174177398245486,-0.6478739339317783,-0.7615062157677128,0.019174177398245486,-0.6478739339317783,7.781542624445212,6.4798380707569105,6.349362659089172
558_3_1211,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_3_1211_synthetic_lollipop.nii.gz,False,,1.0,452,452.0,2,450,0.995575221238938,0.995575221238938,0.004424778761061947,9.521673181665983,11.0,990.0,0.45656565656565656,10.195391289552866,8.421418898878507,8.30468031102693,False,0.9922679060169398,1.2284280651344603,1.2284280651344603,1.218929743883412,0.8203918273534622,308.69580078125,0.9199447498749805,145.2670568740026,0.6859906684027778,1.0870218022722549,False,True,False,False,False,1.0,1.0,1.0,65.01777777777778,66.6288888888889,65.72444444444444,65.01777777777778,66.6288888888889,65.72444444444444,60.0,62.0,62.0,70.0,71.0,70.0,11.0,10.0,9.0,11.0,10.0,9.0,-0.8224238720730006,0.5111924182085429,-0.24960225602056366,-0.8224238720730006,0.5111924182085429,-0.24960225602056366,9.749796072459477,7.998653016208639,7.936806679349426
558_4_1655,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_4_1655_synthetic_lollipop.nii.gz,False,,1.0,1467,1467.0,1,1467,1.0,1.0,0.0,14.09755606786161,17.0,3332.0,0.4402761104441777,18.833115103907154,11.826458081555568,11.77544002155572,False,0.9927976716241642,1.5308007684245477,1.5308007684245477,1.5197754386123723,0.6579919470951892,749.4810791015625,0.8330611093022605,195.6238458175636,0.5108937144523262,1.2003921307016252,False,False,False,False,False,1.0,1.0,1.0,82.22835719154737,84.47648261758691,82.35787321063394,82.22835719154737,84.47648261758691,82.35787321063394,76.0,76.0,76.0,89.0,92.0,89.0,14.0,17.0,14.0,14.0,17.0,14.0,-0.43740022372752263,0.8196052651823706,-0.3700381785281744,-0.43740022372752263,0.8196052651823706,-0.3700381785281744,16.82224727168515,11.068903236812845,10.989181360940968
558_5_1775,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/558_5_1775_synthetic_lollipop.nii.gz,False,,1.0,1783,1783.0,1,1783,1.0,1.0,0.0,15.04472453356564,18.0,4284.0,0.4161998132586368,20.04203776535813,12.812226864985625,12.76989282497467,False,0.9984960247553258,1.5438882881312985,1.5438882881312985,1.5415663183654065,0.6486908724500065,849.7626953125,0.8367981120375837,193.01466101639267,0.47659152849831743,1.1950313768813645,False,False,False,False,False,1.0,1.0,1.0,84.91699383062254,84.86651710600113,86.57206954570948,84.91699383062254,84.86651710600113,86.57206954570948,77.0,77.0,80.0,93.0,94.0,93.0,17.0,18.0,14.0,17.0,18.0,14.0,-0.6477463510628066,-0.6796115451599054,0.34431499004572136,-0.6477463510628066,-0.6796115451599054,0.34431499004572136,18.094756271954008,11.737903232824072,11.720249716937523
560_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/560_0_0_synthetic_lollipop.nii.gz,False,,1.0,2326,2326.0,1,2326,1.0,1.0,0.0,16.43880949980796,20.0,5440.0,0.4275735294117647,22.120098341939688,14.035421287682585,12.852062972576219,False,0.9931413148203366,1.5363087527210908,1.5363087527210908,1.5257716946474154,0.6554060502682783,991.6495971679688,0.8561154965470329,180.2417098349769,0.4263325869165816,1.1680666966470012,False,False,False,False,False,1.0,1.0,1.0,93.83490971625108,93.1530524505589,96.1414445399828,93.83490971625108,93.1530524505589,96.1414445399828,86.0,84.0,88.0,101.0,103.0,104.0,16.0,20.0,17.0,16.0,20.0,17.0,-0.4583277508380409,-0.7520337929453969,0.47368855493868856,-0.4583277508380409,-0.7520337929453969,0.47368855493868856,19.66682023662924,12.889752972625415,12.801346214942546
560_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/560_1_146_synthetic_lollipop.nii.gz,False,,1.0,3178,3178.0,1,3178,1.0,1.0,0.0,18.24113077239266,25.0,5625.0,0.5649777777777778,24.389439511979297,15.289085516218844,15.284064828868958,False,0.9911856147969669,1.5979022424853053,1.5979022424853053,1.5838177166032494,0.6313857898651746,1239.3924560546875,0.8434212484081087,188.5032139770604,0.3899913329309904,1.1856471506823207,False,False,False,False,False,1.0,1.0,1.0,99.67715544367526,101.94367526746382,101.8118313404657,99.67715544367526,101.94367526746382,101.8118313404657,89.0,95.0,95.0,113.0,109.0,109.0,25.0,15.0,15.0,25.0,15.0,15.0,-0.9967968472657323,-0.04056286079800512,-0.06892531904154199,-0.9967968472657323,-0.04056286079800512,-0.06892531904154199,22.399016875336525,14.142420962037727,14.017764215974877
561_1_146,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_1_146_synthetic_lollipop.nii.gz,False,,1.0,227,227.0,1,227,1.0,1.0,0.0,7.568487156767454,8.0,448.0,0.5066964285714286,7.714484487046982,6.690332790474539,6.6688396827304235,False,0.9910606599950466,1.1790343948874384,1.1790343948874384,1.168494605554005,0.8558019825225306,189.8676300048828,0.9478008631551841,132.83149905188034,0.8364212775545499,1.0550739494697732,False,False,False,False,False,1.0,1.0,1.0,62.96035242290749,63.63436123348018,62.68281938325991,62.96035242290749,63.63436123348018,62.68281938325991,60.0,60.0,59.0,66.0,67.0,66.0,7.0,8.0,8.0,7.0,8.0,8.0,-0.07621329176361158,0.8768868047071687,-0.4746167568565259,-0.07621329176361158,0.8768868047071687,-0.4746167568565259,7.543111931429571,6.455410145306782,6.397703039146459
561_2_524,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_2_524_synthetic_lollipop.nii.gz,False,,1.0,350,350.0,2,349,0.9971428571428571,0.9971428571428571,0.002857142857142857,8.74359045590235,9.0,576.0,0.6076388888888888,9.460668913514166,7.619948872584371,7.245855669658702,False,0.9937177188834835,1.2536627412645203,1.2536627412645203,1.2457868794985938,0.8027055160530199,256.3111267089844,0.9352627039583846,138.2456660650218,0.7344158358423621,1.069218301732361,False,True,False,False,False,1.0,1.0,1.0,67.59885386819484,67.22636103151862,67.48997134670488,67.59885386819484,67.22636103151862,67.48997134670488,64.0,63.0,64.0,71.0,71.0,71.0,8.0,9.0,8.0,8.0,9.0,8.0,-0.39240037833908203,-0.7856577629332966,-0.47829261192495265,-0.39240037833908203,-0.7856577629332966,-0.47829261192495265,9.069531592102795,7.280163036998041,7.2344270062255465
561_4_1259,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_4_1259_synthetic_lollipop.nii.gz,False,,1.0,443,443.0,1,443,1.0,1.0,0.0,9.458052084588795,12.0,972.0,0.455761316872428,11.339144360956656,8.261745537555289,8.256604917880324,False,0.9953497655555309,1.2967318057662238,1.2967318057662238,1.290701698857811,0.7747723590082328,314.25286865234375,0.894281042620011,158.1358364271698,0.709374421337119,1.118216704080252,False,False,False,False,False,1.0,1.0,1.0,64.90744920993228,66.11286681715576,65.83069977426636,64.90744920993228,66.11286681715576,65.83069977426636,60.0,62.0,62.0,71.0,70.0,70.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9850731987140096,0.11251256811037685,-0.13027553566405803,-0.9850731987140096,0.11251256811037685,-0.13027553566405803,10.090499323727679,7.817839964615472,7.78148517593067
561_5_1314,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/561_5_1314_synthetic_lollipop.nii.gz,False,,1.0,684,684.0,1,684,1.0,1.0,0.0,10.931652720668998,14.0,1540.0,0.44415584415584414,14.252345341642993,9.079033747616247,8.976928522481867,False,0.9840207081040269,1.4942226093186817,1.4942226093186817,1.4703459900868157,0.6801120326386279,440.5653381347656,0.8521404868581988,182.77583369855415,0.644101371542055,1.1735154184340568,False,False,False,False,False,1.0,1.0,1.0,71.83333333333333,72.25,72.80701754385964,71.83333333333333,72.25,72.80701754385964,66.0,67.0,68.0,79.0,77.0,77.0,14.0,11.0,10.0,14.0,11.0,10.0,-0.8323304713856359,-0.5309186557694644,-0.1592211272379089,-0.8323304713856359,-0.5309186557694644,-0.1592211272379089,12.7780959480173,8.69053680845746,8.55166818406242
563_1_204,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/563_1_204_synthetic_lollipop.nii.gz,False,,1.0,801,801.0,1,801,1.0,1.0,0.0,11.522444667587761,16.0,1760.0,0.4551136363636364,15.268662843604451,9.669845806151852,9.4981562146839,False,0.9930700441954038,1.5189372533717405,1.5189372533717405,1.5084110853359194,0.6629492515147504,486.8687744140625,0.8566969356829718,179.87496938660044,0.6078261852859707,1.167273931244758,False,False,False,False,False,1.0,1.0,1.0,67.45568039950062,69.70162297128589,68.23096129837703,67.45568039950062,69.70162297128589,68.23096129837703,62.0,61.0,64.0,72.0,76.0,73.0,11.0,16.0,10.0,11.0,16.0,10.0,-0.28834483938949534,0.9504931331174196,0.11584497181180395,-0.28834483938949534,0.9504931331174196,0.11584497181180395,13.686000308529316,9.073123660770152,9.010247314791378
563_2_377,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/563_2_377_synthetic_lollipop.nii.gz,False,,1.0,1381,1381.0,1,1381,1.0,1.0,0.0,13.81650988545671,17.0,3060.0,0.45130718954248367,18.446818431381303,11.628681468059817,11.546954535359653,False,0.9939458081705437,1.5237442594404407,1.5237442594404407,1.5145192193947554,0.6602755430199349,702.7437744140625,0.8533939702498763,181.97162089120818,0.5088658757523986,1.1717917337841008,False,False,False,False,False,1.0,1.0,1.0,75.95076031860971,75.15930485155684,76.8356263577118,75.95076031860971,75.15930485155684,76.8356263577118,69.0,68.0,71.0,83.0,84.0,82.0,15.0,17.0,12.0,15.0,17.0,12.0,-0.5133729549695805,-0.8551107990901504,-0.07234452560633522,-0.5133729549695805,-0.8551107990901504,-0.07234452560633522,16.456480652961464,10.865811699331182,10.80002799092068
565_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/565_0_0_synthetic_lollipop.nii.gz,False,,1.0,2720,2720.0,1,2720,1.0,1.0,0.0,17.319024526192088,21.0,6300.0,0.43174603174603177,23.04400268055463,14.571483835393414,14.455911648865467,False,0.9931444225870738,1.5554622967652427,1.5554622967652427,1.5447987045768807,0.6473335309236289,1121.2987060546875,0.8403794156142876,190.5575475666584,0.4122421713436351,1.1899387127051837,False,False,False,False,False,1.0,1.0,1.0,96.24852941176471,98.19852941176471,99.88088235294117,96.24852941176471,98.19852941176471,99.88088235294117,87.0,91.0,90.0,107.0,105.0,109.0,21.0,15.0,20.0,21.0,15.0,20.0,-0.6877356122295121,0.10163385548960362,0.7188117188037606,-0.6877356122295121,0.10163385548960362,0.7188117188037606,20.90596943658375,13.533135012765227,13.440357558045633
565_1_90,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/565_1_90_synthetic_lollipop.nii.gz,False,,1.0,2862,2862.0,1,2862,1.0,1.0,0.0,17.615311835911367,23.0,6624.0,0.4320652173913043,23.740540902889812,15.079324893718475,14.784541818401639,False,0.9958107970197835,1.5347874947254445,1.5347874947254445,1.5283579583785416,0.6542969822729979,1163.812255859375,0.8376211171727977,192.44627982995195,0.4066429964568047,1.1938571980793367,False,False,False,False,False,1.0,1.0,1.0,96.56044723969252,95.97134870719776,95.24842767295597,96.56044723969252,95.97134870719776,95.24842767295597,89.0,87.0,85.0,104.0,104.0,107.0,16.0,18.0,23.0,16.0,18.0,23.0,-0.22519423620197995,-0.47487556421320903,-0.8507530514165632,-0.22519423620197992,-0.474875564213209,-0.8507530514165631,21.089471344035715,13.798777458135435,13.74097157848447
